Status,Ordertyp,WKN,Limit,Nom,ANom,Order_Value,Timestamp,JIM_Value,Spread_Prozentual,Target_Market_Count,Tradegate_Volume,Risk Score,Decision,Reasons,jim_risk,spread_risk,mp_risk,tgv_risk
Eingegeben,Limitiert,A2QA4J,114.3,32,,3657.6,2026-04-14 09:30:57.9653,16863.82,0.0007,5.0,16977.0,5.02904,Automatic,All risk factors within automatic limits,1.46304,0.06999999999999999,0,3.496
Ausgeführt,Limitiert,856958,250.3,,20,5006.0,2026-04-14 09:30:44.8339,20397.8,0.0019,5.0,20656.0,7.939333333333334,Automatic,All risk factors within automatic limits,2.0060000000000002,0.19,0,5.743333333333333
Gelöscht,Limitiert,970254,72,294,,21168.0,2026-04-14 09:28:35.1626,0.0,0.0114,4.0,10699.972000000002,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A414DM,0.548,"10,000",,5480.0,2026-04-14 09:23:26.6088,0.0,0.0143,4.0,7429.799999999999,17.929628099607093,Automatic,All risk factors within automatic limits,10,1.5658789473684211,0,6.363749152238673
Eingegeben,Limitiert,A4098R,0.65,"1,540",,1001.0,2026-04-14 09:24:25.7181,0.0,0.0348,3.0,961.4,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,927128,4,250,,1000.0,2026-04-14 09:28:14.2623,0.0,0.0111,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A414DM,0.538,"10,000",,5380.0,2026-04-14 09:23:26.6088,0.0,0.0143,4.0,7429.799999999999,17.818289668942185,Automatic,All risk factors within automatic limits,10,1.5658789473684211,0,6.252410721573762
Eingegeben,Limitiert,A3CM97,1.12,"6,600",,7392.000000000001,2026-04-14 09:25:00.7164,0.0,0.0207,5.0,2857.842,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,902961,4.58,"1,000",,4580.0,2026-04-14 09:30:21.3269,5945.160000000001,0.0,5.0,5949.6,6.865333333333333,Automatic,All risk factors within automatic limits,1.832,0.0,0,5.033333333333333
Eingegeben,Limitiert,A0RENB,3.98,"50,000",,199000.0,2026-04-14 09:23:32.3600,0.0,0.0143,4.0,7097.168,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,896795,28.6,"1,050",,30030.0,2026-04-14 09:30:58.1215,0.0,0.0071,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,918422,177.2,,15,2658.0,2026-04-14 09:30:53.4209,48192.82,0.0002,5.0,48354.0,3.4564142857142857,Automatic,All risk factors within automatic limits,1.0632,0.02,0,2.3732142857142855
Eingegeben,Limitiert,918422,177.2,15,,2658.0,2026-04-14 09:30:53.4209,48192.82,0.0002,5.0,48354.0,3.4564142857142857,Automatic,All risk factors within automatic limits,1.0632,0.02,0,2.3732142857142855
Ausgeführt,Limitiert,850185,40.3,,3,120.89999999999999,2026-04-14 09:22:11.5167,5224.5,0.0062,5.0,5265.0,0.7763064285714285,Automatic,All risk factors within automatic limits,0.04835999999999999,0.62,0,0.10794642857142855
Eingegeben,Limitiert,850185,40.3,3,,120.89999999999999,2026-04-14 09:22:11.5167,5224.5,0.0062,5.0,5265.0,0.7763064285714285,Automatic,All risk factors within automatic limits,0.04835999999999999,0.62,0,0.10794642857142855
Eingegeben,Limitiert,A14MVX,66.98,449,,30074.02,2026-04-14 09:31:13.1357,5878.8,0.007,4.0,5964.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A3CTJB,48.05,626,,30079.3,2026-04-14 09:31:35.9869,0.0,0.0192,5.0,5930.099999999999,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,932405,25,50,,1250.0,2026-04-14 09:28:40.6377,6028.889999999999,0.0007,4.0,6044.0,1.6860714285714287,Automatic,All risk factors within automatic limits,0.5,0.06999999999999999,0,1.1160714285714286
Ausgeführt,Limitiert,860414,29.87,,55,1642.8500000000001,2026-04-14 09:28:11.8761,4946.48,0.0075,4.0,4981.7,2.8739703571428574,Automatic,All risk factors within automatic limits,0.6571400000000001,0.75,0,1.4668303571428574
Ausgeführt,Limitiert,907391,34.2,,100,3420.0000000000005,2026-04-14 09:22:14.2829,9899.2,0.0068,5.0,9936.0,5.148000000000001,Automatic,All risk factors within automatic limits,1.368,0.6799999999999999,0,3.1000000000000005
Eingegeben,Limitiert,907391,34.2,100,,3420.0000000000005,2026-04-14 09:22:14.2829,9899.2,0.0068,5.0,9936.0,5.148000000000001,Automatic,All risk factors within automatic limits,1.368,0.6799999999999999,0,3.1000000000000005
Eingegeben,Limitiert,A1XF0S,1.272,"23,586",,30001.392,2026-04-14 09:29:28.7476,0.0,0.0493,4.0,1906.17,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A41GPN,0.945,,300,283.5,2026-04-14 09:24:14.3425,0.0,0.0385,4.0,1903.798,15.00321447368421,Automatic,All risk factors within automatic limits,10,4.75008947368421,0,0.25312500000000004
Eingegeben,Limitiert,A41GPN,0.945,300,,283.5,2026-04-14 09:24:14.3425,0.0,0.0385,4.0,1903.798,15.00321447368421,Automatic,All risk factors within automatic limits,10,4.75008947368421,0,0.25312500000000004
Ausgeführt,Limitiert,A1XDS6,16.23,,100,1623.0,2026-04-14 09:26:34.6552,14948.88,0.0013,4.0,14964.8,2.228307142857143,Automatic,All risk factors within automatic limits,0.6492,0.13,0,1.449107142857143
Eingegeben,Limitiert,A1XDS6,16.23,100,,1623.0,2026-04-14 09:26:34.6552,14948.88,0.0013,4.0,14964.8,2.228307142857143,Automatic,All risk factors within automatic limits,0.6492,0.13,0,1.449107142857143
Eingegeben,Limitiert,A2G9M7,0.026,"20,000",,520.0,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,856958,250.3,20,,5006.0,2026-04-14 09:30:44.8339,20397.8,0.0019,5.0,20656.0,7.939333333333334,Automatic,All risk factors within automatic limits,2.0060000000000002,0.19,0,5.743333333333333
Gelöscht,Limitiert,A14UCN,3.3,"9,092",,30003.6,2026-04-14 09:30:12.6792,7875.200000000001,0.0093,5.0,7877.34,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,860414,29.87,55,,1642.8500000000001,2026-04-14 09:28:11.8761,4946.48,0.0075,4.0,4981.7,2.8739703571428574,Automatic,All risk factors within automatic limits,0.6571400000000001,0.75,0,1.4668303571428574
Ausgeführt,Limitiert,A3C4QT,41.62,,250,10405.0,2026-04-14 09:30:32.6248,7633.47,0.0106,5.0,7659.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3C4QT,41.62,250,,10405.0,2026-04-14 09:30:32.6248,7633.47,0.0106,5.0,7659.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,902961,4.58,,"1,000",4580.0,2026-04-14 09:30:21.3269,5945.160000000001,0.0,5.0,5949.6,6.865333333333333,Automatic,All risk factors within automatic limits,1.832,0.0,0,5.033333333333333
Eingegeben,Limitiert,902961,4.58,"1,000",,4580.0,2026-04-14 09:30:21.3269,5945.160000000001,0.0,5.0,5949.6,6.865333333333333,Automatic,All risk factors within automatic limits,1.832,0.0,0,5.033333333333333
Ausgeführt,Limitiert,902961,4.58,,"1,000",4580.0,2026-04-14 09:30:21.3269,5945.160000000001,0.0,5.0,5949.6,6.865333333333333,Automatic,All risk factors within automatic limits,1.832,0.0,0,5.033333333333333
Ausgeführt,Limitiert,A1J4U4,"1,318.60",,5,6593.0,2026-04-14 09:28:36.4068,0.0,0.0,5.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1J4U4,"1,318.60",5,,6593.0,2026-04-14 09:28:36.4068,0.0,0.0,5.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A1JWVX,521.1,,3,1563.3000000000002,2026-04-14 09:30:13.3826,80653.7,0.0009,5.0,81150.0,2.1111235714285717,Automatic,All risk factors within automatic limits,0.6253200000000001,0.09,0,1.3958035714285715
Eingegeben,Limitiert,A1JWVX,521.1,3,,1563.3000000000002,2026-04-14 09:30:13.3826,80653.7,0.0009,5.0,81150.0,2.1111235714285717,Automatic,All risk factors within automatic limits,0.6253200000000001,0.09,0,1.3958035714285715
Eingegeben,Limitiert,902961,4.58,"1,000",,4580.0,2026-04-14 09:30:21.3269,5945.160000000001,0.0,5.0,5949.6,6.865333333333333,Automatic,All risk factors within automatic limits,1.832,0.0,0,5.033333333333333
Ausgeführt,Limitiert,907487,4.18,,"1,500",6270.0,2026-04-14 09:29:31.7605,0.0,0.0156,4.0,2918.3999999999996,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,907487,4.18,"1,500",,6270.0,2026-04-14 09:29:31.7605,0.0,0.0156,4.0,2918.3999999999996,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A14MVX,73.94,406,,30019.64,2026-04-14 09:31:13.1357,5878.8,0.007,4.0,5964.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2PR0M,4.45,"1,123",,4997.35,2026-04-14 09:30:59.0924,9872.62,0.0175,4.0,9876.63,9.714788245614036,Automatic,All risk factors within automatic limits,1.9989400000000002,1.9869315789473685,0,5.7289166666666675
Eingegeben,Limitiert,853314,24.62,"1,500",,36930.0,2026-04-14 09:28:12.7321,14752.815,0.0053,5.0,9764.1,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2DR9Y,19.72,,100,1972.0,2026-04-14 09:29:36.6659,0.0,0.0086,5.0,9949.84,12.620714285714286,Automatic,All risk factors within automatic limits,10,0.86,0,1.7607142857142857
Eingegeben,Limitiert,A2DR9Y,19.72,100,,1972.0,2026-04-14 09:29:36.6659,0.0,0.0086,5.0,9949.84,12.620714285714286,Automatic,All risk factors within automatic limits,10,0.86,0,1.7607142857142857
Ausgeführt,Limitiert,A2DR9Y,19.72,,100,1972.0,2026-04-14 09:29:36.6659,0.0,0.0086,5.0,9949.84,12.620714285714286,Automatic,All risk factors within automatic limits,10,0.86,0,1.7607142857142857
Gelöscht,Limitiert,A2PH9T,20.91,"1,436",,30026.76,2026-04-14 09:30:13.6488,0.0,0.0077,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A0BKZZ,22.2,"1,353",,30036.6,2026-04-14 09:29:58.9755,0.0,0.019,4.0,6825.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2DR9Y,19.72,100,,1972.0,2026-04-14 09:29:36.6659,0.0,0.0086,5.0,9949.84,12.620714285714286,Automatic,All risk factors within automatic limits,10,0.86,0,1.7607142857142857
Gelöscht,Limitiert,A1XF0S,1.1315,"26,515",,30001.7225,2026-04-14 09:29:28.7476,0.0,0.0493,4.0,1906.17,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Löschung schwebend,Limitiert,A1XF0S,1.1315,"26,515",,30001.7225,2026-04-14 09:29:28.7476,0.0,0.0493,4.0,1906.17,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1XF0S,1.1315,"26,515",,30001.7225,2026-04-14 09:29:28.7476,0.0,0.0493,4.0,1906.17,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,854857,251.45,,60,15087.0,2026-04-14 09:28:11.0026,14882.75,0.003,5.0,15135.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2PQPG,12.79,"2,347",,30018.129999999997,2026-04-14 09:24:01.6736,9954.875,0.0128,4.0,9959.96,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3EU6F,39.17,,150,5875.5,2026-04-14 09:26:09.2846,97647.44,-0.0075,6.0,97620.0,10.410536651024076,Automatic,All risk factors within automatic limits,2.8754999999999997,0.75,0,6.785036651024076
Eingegeben,Limitiert,A3EU6F,39.17,150,,5875.5,2026-04-14 09:26:09.2846,97647.44,-0.0075,6.0,97620.0,10.410536651024076,Automatic,All risk factors within automatic limits,2.8754999999999997,0.75,0,6.785036651024076
Eingegeben,Limitiert,854857,251.45,60,,15087.0,2026-04-14 09:28:11.0026,14882.75,0.003,5.0,15135.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A40ZNX,10.05,,200,2010.0000000000002,2026-04-14 09:31:29.3235,0.0,0.0236,5.0,9688.4,14.584206015037594,Automatic,All risk factors within automatic limits,10,2.789563157894736,0,1.7946428571428574
Eingegeben,Limitiert,A40ZNX,10.05,200,,2010.0000000000002,2026-04-14 09:31:29.3235,0.0,0.0236,5.0,9688.4,14.584206015037594,Automatic,All risk factors within automatic limits,10,2.789563157894736,0,1.7946428571428574
Ausgeführt,Limitiert,856099,6.92,,450,3114.0,2026-04-14 09:30:13.7925,0.0,0.0172,3.0,7377.6,16.727815037593984,Automatic,All risk factors within automatic limits,10,1.947457894736842,2,2.780357142857143
Ausgeführt,Limitiert,A40ZNX,9.92,,200,1984.0,2026-04-14 09:31:29.3235,0.0,0.0236,5.0,9688.4,14.560991729323309,Automatic,All risk factors within automatic limits,10,2.789563157894736,0,1.7714285714285714
Eingegeben,Limitiert,856099,6.92,450,,3114.0,2026-04-14 09:30:13.7925,0.0,0.0172,3.0,7377.6,16.727815037593984,Automatic,All risk factors within automatic limits,10,1.947457894736842,2,2.780357142857143
Gelöscht,Limitiert,A2QCFX,23.615,"1,272",,30038.28,2026-04-14 09:31:27.5429,5920.188,0.0119,4.0,5939.472,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A40ZNX,9.92,200,,1984.0,2026-04-14 09:31:29.3235,0.0,0.0236,5.0,9688.4,14.560991729323309,Automatic,All risk factors within automatic limits,10,2.789563157894736,0,1.7714285714285714
Geändert,Limitiert,863403,4.562,"7,000",,31934.000000000004,2026-04-14 09:22:40.2408,7715.292,0.0148,5.0,7719.985,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,907391,34.2,,100,3420.0000000000005,2026-04-14 09:22:14.2829,9899.2,0.0068,5.0,9936.0,5.148000000000001,Automatic,All risk factors within automatic limits,1.368,0.6799999999999999,0,3.1000000000000005
Ausgeführt,Limitiert,A2JFPH,0.18,,557,100.25999999999999,2026-04-14 09:29:08.4073,0.0,0.6546,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2JFPH,0.181,,"2,000",362.0,2026-04-14 09:29:08.4073,0.0,0.6546,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Geändert,Limitiert,A0EAS0,11.88,"4,000",,47520.0,2026-04-14 09:25:01.5798,7077.375,0.0119,4.0,7087.5,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2QMYY,22.9,"1,312",,30044.8,2026-04-14 09:30:26.0289,9081.8,0.0066,4.0,9100.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2PBJC,2.64,"11,365",,30003.600000000002,2026-04-14 09:29:37.7204,0.0,0.037,4.0,2407.32,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,907391,34.2,100,,3420.0000000000005,2026-04-14 09:22:14.2829,9899.2,0.0068,5.0,9936.0,5.148000000000001,Automatic,All risk factors within automatic limits,1.368,0.6799999999999999,0,3.1000000000000005
Gelöscht,Limitiert,A2PQMN,213.2,142,,30274.399999999998,2026-04-14 09:29:57.0786,15478.65,0.009,4.0,12478.05,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,856958,246.2,123,,30282.6,2026-04-14 09:30:44.8339,20397.8,0.0019,5.0,20656.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A0JJ1Q,14.5,"2,070",,30015.0,2026-04-14 09:30:21.5519,5922.75,0.0112,5.0,5936.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3EW4S,0.116,,"3,000",348.0,2026-04-14 09:24:16.3481,960.245,0.0243,2.0,960.388,7.331582706766916,Automatic,All risk factors within automatic limits,0.1392,2.881668421052631,4,0.3107142857142857
Eingegeben,Limitiert,A3EW4S,0.116,"3,000",,348.0,2026-04-14 09:24:16.3481,960.245,0.0243,2.0,960.388,7.331582706766916,Automatic,All risk factors within automatic limits,0.1392,2.881668421052631,4,0.3107142857142857
Gelöscht,Limitiert,A2QGE6,43.79,687,,30083.73,2026-04-14 09:29:31.0602,0.0,0.025,4.0,5858.56,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3EW4S,0.116,,"6,000",696.0,2026-04-14 09:24:16.3481,960.245,0.0243,2.0,960.388,7.781496992481202,Automatic,All risk factors within automatic limits,0.2784,2.881668421052631,4,0.6214285714285714
Ausgeführt,Limitiert,A3EW4S,0.116,,"3,000",348.0,2026-04-14 09:24:16.3481,960.245,0.0243,2.0,960.388,7.331582706766916,Automatic,All risk factors within automatic limits,0.1392,2.881668421052631,4,0.3107142857142857
Eingegeben,Limitiert,A3EW4S,0.116,"3,000",,348.0,2026-04-14 09:24:16.3481,960.245,0.0243,2.0,960.388,7.331582706766916,Automatic,All risk factors within automatic limits,0.1392,2.881668421052631,4,0.3107142857142857
Gelöscht,Limitiert,A1JET3,0.0535,"18,720",,1001.52,2026-04-14 09:27:00.6853,0.0,0.1875,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A3C4QT,41.605,500,,20802.5,2026-04-14 09:30:32.6248,7633.47,0.0106,5.0,7659.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2JFPH,0.181,"2,000",,362.0,2026-04-14 09:29:08.4073,0.0,0.6546,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A1JWRE,986,,10,9860.0,2026-04-14 09:31:09.2494,,0.0063,4.0,951000.0,20.5447648693116,Manual,"Order value is large (above 5160), high risk",10,0.63,0,9.9147648693116
Eingegeben,Limitiert,A1JWRE,986,10,,9860.0,2026-04-14 09:31:09.2494,,0.0063,4.0,951000.0,20.5447648693116,Manual,"Order value is large (above 5160), high risk",10,0.63,0,9.9147648693116
Ausgeführt,Limitiert,A1JWRE,986,,10,9860.0,2026-04-14 09:31:09.2494,,0.0063,4.0,951000.0,20.5447648693116,Manual,"Order value is large (above 5160), high risk",10,0.63,0,9.9147648693116
Ausgeführt,Limitiert,A3DLE9,17.11,,90,1539.8999999999999,2026-04-14 09:29:13.0960,55819.08000000001,0.0006,4.0,55836.00000000001,2.050870714285714,Automatic,All risk factors within automatic limits,0.61596,0.05999999999999999,0,1.374910714285714
Eingegeben,Limitiert,A3DLE9,17.11,90,,1539.8999999999999,2026-04-14 09:29:13.0960,55819.08000000001,0.0006,4.0,55836.00000000001,2.050870714285714,Automatic,All risk factors within automatic limits,0.61596,0.05999999999999999,0,1.374910714285714
Ausgeführt,Limitiert,A14Y6H,339.4,,64,21721.6,2026-04-14 09:29:31.8449,135628.2,0.0011,5.0,135900.0,17.573625385350343,Automatic,All risk factors within automatic limits,7.463625385350344,0.11,0,10
Eingegeben,Limitiert,A14Y6H,339.4,64,,21721.6,2026-04-14 09:29:31.8449,135628.2,0.0011,5.0,135900.0,17.573625385350343,Automatic,All risk factors within automatic limits,7.463625385350344,0.11,0,10
Ausgeführt,Limitiert,A2PSFR,150.4,,200,30080.0,2026-04-14 09:30:04.9439,14850.6,0.0053,5.0,14944.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A3ERSY,69,425,,29325.0,2026-04-14 09:30:40.3506,0.0,0.0,0.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2PSFR,150.4,200,,30080.0,2026-04-14 09:30:04.9439,14850.6,0.0053,5.0,14944.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A14MVX,79.02,381,,30106.62,2026-04-14 09:31:13.1357,5878.8,0.007,4.0,5964.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1JWRE,986,10,,9860.0,2026-04-14 09:31:09.2494,,0.0063,4.0,951000.0,20.5447648693116,Manual,"Order value is large (above 5160), high risk",10,0.63,0,9.9147648693116
Eingegeben,Limitiert,A3ERSY,69,425,,29325.0,2026-04-14 09:30:40.3506,0.0,0.0,0.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1JET3,0.054,"50,000",,2700.0,2026-04-14 09:27:00.6853,0.0,0.1875,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Löschung wegen Timer,Limitiert,902961,4.68,500,,2340.0,2026-04-14 09:30:21.3269,5945.160000000001,0.0,5.0,5949.6,3.0252857142857144,Automatic,All risk factors within automatic limits,0.936,0.0,0,2.0892857142857144
Ausgeführt,Limitiert,852549,125.36,,155,19430.8,2026-04-14 09:30:13.2072,0.0,0.0011,5.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,852549,125.36,155,,19430.8,2026-04-14 09:30:13.2072,0.0,0.0011,5.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A1JWRE,986,,3,2958.0,2026-04-14 09:31:09.2494,,0.0063,4.0,951000.0,13.271071428571428,Automatic,All risk factors within automatic limits,10,0.63,0,2.6410714285714283
Eingegeben,Limitiert,A40V33,122,10,,1220.0,2026-04-14 09:29:38.8470,0.0,0.0014,3.0,6490.000000000001,13.229285714285714,Automatic,All risk factors within automatic limits,10,0.13999999999999999,2,1.0892857142857142
Ausgeführt,Limitiert,852549,125.4,,155,19437.0,2026-04-14 09:30:13.2072,0.0,0.0011,5.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Teilausführung,Limitiert,A1JET3,0.0535,"18,720","50,000",1001.52,2026-04-14 09:27:00.6853,0.0,0.1875,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A1JET3,0.0535,,"50,000",2675.0,2026-04-14 09:27:00.6853,0.0,0.1875,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1JWRE,986,3,,2958.0,2026-04-14 09:31:09.2494,,0.0063,4.0,951000.0,13.271071428571428,Automatic,All risk factors within automatic limits,10,0.63,0,2.6410714285714283
Ausgeführt,Limitiert,A1XF0S,1.124,,"5,000",5620.000000000001,2026-04-14 09:29:28.7476,0.0,0.0493,4.0,1906.17,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A1XF0S,1.05,,"5,000",5250.0,2026-04-14 09:29:28.7476,0.0,0.0493,4.0,1906.17,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1JET3,0.0535,"68,720",,3676.52,2026-04-14 09:27:00.6853,0.0,0.1875,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A0NC7B,271.25,,25,6781.25,2026-04-14 09:31:31.0619,19432.4,0.0013,4.0,19695.0,11.56303257441683,Automatic,All risk factors within automatic limits,3.78125,0.13,0,7.6517825744168295
Eingegeben,Limitiert,A0NC7B,271.25,25,,6781.25,2026-04-14 09:31:31.0619,19432.4,0.0013,4.0,19695.0,11.56303257441683,Automatic,All risk factors within automatic limits,3.78125,0.13,0,7.6517825744168295
Ausgeführt,Limitiert,A0NC7B,271.5,,25,6787.5,2026-04-14 09:31:31.0619,19432.4,0.0013,4.0,19695.0,11.574851903149675,Automatic,All risk factors within automatic limits,3.7875000000000005,0.13,0,7.657351903149674
Gelöscht,Limitiert,907487,4.04,"7,427",,30005.08,2026-04-14 09:29:31.7605,0.0,0.0156,4.0,2918.3999999999996,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2PSFR,149.8,,800,119840.00000000001,2026-04-14 09:30:04.9439,14850.6,0.0053,5.0,14944.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2PSFR,149.8,800,,119840.00000000001,2026-04-14 09:30:04.9439,14850.6,0.0053,5.0,14944.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A40CFY,8.7,,"1,000",8700.0,2026-04-14 09:24:08.5573,8045.839999999999,0.0055,4.0,8053.074,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A40CFY,8.694,,"1,000",8694.0,2026-04-14 09:24:08.5573,8045.839999999999,0.0055,4.0,8053.074,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1XF0S,1.124,"5,000",,5620.000000000001,2026-04-14 09:29:28.7476,0.0,0.0493,4.0,1906.17,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A40CFY,8.694,"1,000",,8694.0,2026-04-14 09:24:08.5573,8045.839999999999,0.0055,4.0,8053.074,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Löschung schwebend,Limitiert,A14MVX,79.02,381,,30106.62,2026-04-14 09:31:13.1357,5878.8,0.007,4.0,5964.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,902961,4.68,500,,2340.0,2026-04-14 09:30:21.3269,5945.160000000001,0.0,5.0,5949.6,3.0252857142857144,Automatic,All risk factors within automatic limits,0.936,0.0,0,2.0892857142857144
Gelöscht,Limitiert,A2PQ7E,17.1,"1,756",,30027.600000000002,2026-04-14 09:23:55.5144,5915.0,0.0061,2.0,5928.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2PQ7E,17.1,"1,756",,30027.600000000002,2026-04-14 09:23:55.5144,5915.0,0.0061,2.0,5928.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Geändert,Limitiert,A41MYP,15.6,315,,4914.0,2026-04-14 09:30:49.7845,0.0,0.0134,4.0,4922.0,17.037457894736843,Automatic,All risk factors within automatic limits,10,1.447457894736842,0,5.59
Eingegeben,Limitiert,A3D6CB,1.82,"16,485",,30002.7,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1XF0S,1.05,"5,000",,5250.0,2026-04-14 09:29:28.7476,0.0,0.0493,4.0,1906.17,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A2PN0J,28,"1,072",,30016.0,2026-04-14 09:30:58.3477,0.0,0.0455,1.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A3CWH9,17.8,,15,267.0,2026-04-14 09:22:48.8540,0.0,-0.0135,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A3ETJD,0.515,"58,254",,30000.81,2026-04-14 09:30:03.4524,0.0,0.0192,4.0,3896.36,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
