WKN_Id;WKN;Timestamp;JIM_Value;Target_Market_Count;Present_Markets;Spread_Absolut;Spread_Prozentual;Best_Bid;Best Ask;Tradegate_Volume
2365079;A2P75D;2026-04-14 09:30:44.4312;9914.005000000001;5;['LS1', 'TG', 'F', 'SC1', 'DE'];0.18;0.0064;28.085;28.265;9942.09
231500;A112H0;2026-04-14 09:30:44.4539;0.0;2;['TG', 'BB1'];0.02;0.0046;4.36;4.38;3945.8
100156;A1JH3T;2026-04-14 09:30:44.4865;5744.099999999999;5;['TG', 'F', 'LS1', 'BB1', 'SC1'];3.84;0.0274;140.16;144.0;5884.2
972840;880420;2026-04-14 09:30:44.5404;4855.2;4;['TG', 'LS1', 'BB1', 'SC1'];0.3;0.0294;10.2;10.5;4865.4
103573;851704;2026-04-14 09:30:44.5909;0.0;2;['LS1', 'SC1'];0.065;0.0053;12.32;12.385;0.0
1343277;905720;2026-04-14 09:30:44.6239;5882.400000000001;4;['TG', 'F', 'LS1', 'BB1'];0.395;0.0173;22.805;23.2;5905.2
617230;A0RM07;2026-04-14 09:30:44.6505;3933.2400000000002;5;['LS1', 'F', 'TG', 'SC1', 'BB1'];0.155;0.0086;18.105;18.26;3951.2000000000003
910896;A2AGVE;2026-04-14 09:30:44.6868;;2;['TG', 'BB1'];0.03;0.0441;0.68;0.71;3815.4800000000005
471031;907462;2026-04-14 09:30:44.7362;;4;['BB1', 'TG', 'LS1', 'SC1'];1.0;0.0175;57.0;58.0;9861.0
200642;858250;2026-04-14 09:30:44.7930;0.0;4;['LS1', 'TG', 'SC1', 'F'];0.1;0.0022;45.89;45.99;6960.08
103697;856958;2026-04-14 09:30:44.8339;20397.8;5;['TG', 'F', 'LS1', 'SC1', 'DE'];0.5;0.0019;258.25;258.75;20656.0
126770;A3DMEX;2026-04-14 09:30:44.8729;0.0;5;['TG', 'LS1', 'F', 'SC1', 'BB1'];0.38;0.0193;19.74;20.12;3928.2599999999998
3212082;919322;2026-04-14 09:30:44.9128;0.0;4;['TG', 'F', 'LS1', 'SC1'];2.5;0.026;96.0;98.5;9792.0
200809;893953;2026-04-14 09:30:44.9610;0.0;4;['TG', 'SC1', 'LS1', 'F'];2.6;0.0035;733.4;736.0;10267.6
1453235;900961;2026-04-14 09:30:45.0006;0.0;1;['BB1'];0.75;0.1027;7.3;8.05;0.0
1789515;A2PXWX;2026-04-14 09:30:45.0325;0.0;2;['TG', 'F'];0.01;0.0147;0.68;0.69;1909.44
153052;A0ETK5;2026-04-14 09:30:45.0583;7890.404;4;['TG', 'F', 'LS1', 'SC1'];0.056;0.0134;4.166;4.222;7894.570000000001
434790;889384;2026-04-14 09:30:45.1682;9938.03;4;['TG', 'F', 'LS1', 'BB1'];0.069;0.0076;9.031;9.1;9958.08
1347749;A0RELL;2026-04-14 09:30:45.2326;0.0;3;['SC1', 'F', 'LS1'];0.3;0.0163;18.4;18.7;0.0
2482836;A1T8K6;2026-04-14 09:30:45.2670;0.0;2;['F', 'LS1'];0.8;0.0449;17.8;18.6;0.0
2502520;A2APTV;2026-04-14 09:30:45.3173;0.0;4;['TG', 'F', 'LS1', 'SC1'];15.7;0.0375;418.7;434.4;5010.0
240654;A0LF1J;2026-04-14 09:30:45.3428;0.0;3;['TG', 'BB1', 'F'];0.08;0.0168;4.76;4.84;4898.04
153053;A0MYNP;2026-04-14 09:30:45.3667;14027.4;5;['TG', 'SC1', 'F', 'LS1', 'DE'];2.2;0.0014;1560.6;1562.8;15586.0
2436175;985284;2026-04-14 09:30:45.3873;4857.8;4;['TG', 'F', 'LS1', 'BB1'];0.024;0.0264;0.908;0.932;4858.7080000000005
1737659;A2DUS5;2026-04-14 09:30:45.4116;0.0;3;['F', 'LS1', 'BB1'];0.0;0.0;23.08;23.08;0.0
774746;A0YD8Q;2026-04-14 09:30:45.4338;16116.24;6;['F', 'TG', 'LS1', 'SC1', 'DE', 'BB1'];0.38;0.0037;101.5;101.88;16217.6
200960;911843;2026-04-14 09:30:45.4545;9620.8;4;['TG', 'LS1', 'F', 'BB1'];2.78;0.0405;68.72;71.5;9689.52
200687;870346;2026-04-14 09:30:45.4825;4879.400000000001;5;['TG', 'LS1', 'F', 'BB1', 'SC1'];1.75;0.0222;78.75;80.5;4961.25
2716157;A2PEYJ;2026-04-14 09:30:45.5606;0.0;2;['TG', 'LS1'];-0.002;-0.0076;0.262;0.26;1547.78
1344148;882361;2026-04-14 09:30:45.6213;;3;['TG', 'BB1', 'F'];0.82;0.0137;59.68;60.5;9817.5
653577;876864;2026-04-14 09:30:45.6526;0.0;5;['TG', 'LS1', 'F', 'SC1', 'BB1'];2.0;0.036;55.5;57.5;9657.0
3808292;A14W08;2026-04-14 09:30:45.7004;0.0;0;[];0.016;0.0031;5.2;5.216;0.0
277099;A41U68;2026-04-14 09:30:45.7375;2867.4;4;['F', 'TG', 'LS1', 'BB1'];0.0;0.0;16.3;0.0;2883.6
2533757;A0DQFX;2026-04-14 09:30:45.7958;5876.5;1;['TG'];1.0;0.0124;80.5;81.5;5957.0
1136190;900070;2026-04-14 09:30:45.8497;0.0;5;['TG', 'F', 'LS1', 'SC1', 'BB1'];0.15;0.025;6.0;6.15;5862.0
502345;934623;2026-04-14 09:30:45.8938;0.0;5;['TG', 'F', 'LS1', 'SC1', 'DE'];0.87;0.0137;63.62;64.49;9924.72
200951;910553;2026-04-14 09:30:45.9339;9104.0;5;['F', 'TG', 'LS1', 'SC1', 'DE'];8.0;0.007;1139.0;1147.0;10251.0
711642;A0BMH8;2026-04-14 09:30:45.9769;0.0;3;['TG', 'F', 'LS1'];0.25;0.0329;7.6;7.85;1882.5
385682;A0YF6K;2026-04-14 09:30:46.0076;0.0;2;['F', 'LS1'];0.6;0.0397;15.1;15.7;0.0
103858;870747;2026-04-14 09:30:46.0577;98191.59999999999;5;['F', 'LS1', 'SC1', 'TG', 'DE'];0.05;0.0002;328.4;328.45;98505.0
614443;A1JUDY;2026-04-14 09:30:46.0939;5869.9368;4;['F', 'TG', 'SC1', 'LS1'];0.0066;0.0125;0.5264;0.533;5870.457
200567;722713;2026-04-14 09:30:46.1200;0.0;4;['F', 'SC1', 'BB1', 'LS1'];0.16;0.0014;115.16;115.32;0.0
2575687;A41EXE;2026-04-14 09:30:46.1573;;3;['TG', 'LS1', 'F'];2.0;0.0235;85.0;87.0;127500.0
104001;886105;2026-04-14 09:30:46.2011;5004.8;5;['TG', 'LS1', 'SC1', 'F', 'DE'];0.26;0.0042;62.55;62.81;5065.74
776587;A2N5AS;2026-04-14 09:30:46.2576;0.0;3;['TG', 'LS1', 'F'];0.03;0.0149;2.01;2.04;2962.5750000000003
103833;869020;2026-04-14 09:30:46.3229;36590.4;5;['SC1', 'F', 'TG', 'LS1', 'DE'];0.0;0.0;369.65;369.65;36960.0
2585115;A3CV9D;2026-04-14 09:30:46.3689;4946.634;4;['TG', 'F', 'SC1', 'LS1'];0.012;0.0087;1.386;1.398;2521.9919999999997
542126;889495;2026-04-14 09:30:46.4163;4903.599999999999;4;['TG', 'LS1', 'F', 'SC1'];0.75;0.007;106.6;107.35;5010.2
824550;923608;2026-04-14 09:30:46.4620;0.0;5;['SC1', 'BB1', 'TG', 'F', 'LS1'];2.88;0.024;120.12;123.0;9840.0
200518;863205;2026-04-14 09:30:46.4948;5803.3;5;['LS1', 'TG', 'F', 'BB1', 'SC1'];0.3;0.0229;13.1;13.4;5816.4
1405985;A3CQUB;2026-04-14 09:30:46.5363;0.0;1;['BB1'];0.365;0.0104;34.945;35.31;0.0
944311;885032;2026-04-14 09:30:46.5740;0.0;2;['SC1', 'BB1'];2.04;0.0334;61.09;63.13;0.0
117578;A3DMH5;2026-04-14 09:30:46.6075;0.0;3;['TG', 'LS1', 'BB1'];0.18;0.0379;4.748;4.928;2891.532
543129;A3EQWL;2026-04-14 09:30:46.6409;0.0;2;['TG', 'F'];0.0475;0.0558;0.8515;0.899;3792.581
2043994;A3C5TU;2026-04-14 09:30:46.6795;3846.705;5;['TG', 'F', 'LS1', 'BB1', 'SC1'];0.435;0.0267;16.265;16.7;3864.0000000000005
2064051;A2PM29;2026-04-14 09:30:46.7093;0.0;4;['TG', 'F', 'LS1', 'BB1'];3.98;0.0498;79.96;83.94;5757.12
1454264;A2QCW7;2026-04-14 09:30:46.7357;9820.800000000001;1;['TG'];0.2;0.0161;12.4;12.6;9833.2
987744;883036;2026-04-14 09:30:46.7660;4889.92;5;['TG', 'LS1', 'SC1', 'F', 'BB1'];0.29;0.0245;11.84;12.13;4901.76
511479;A0HF5M;2026-04-14 09:30:46.8040;0.0;1;['TG'];0.018;0.0012;15.222;15.24;9682.4
657847;A0LEKK;2026-04-14 09:30:46.8394;0.0;5;['LS1', 'TG', 'SC1', 'BB1', 'F'];0.03;0.0041;7.25;7.28;3893.25
1835276;A2N9D9;2026-04-14 09:30:46.8619;0.0;5;['TG', 'F', 'LS1', 'SC1', 'DE'];0.11;0.0026;43.075;43.185;7753.500000000001
102528;869795;2026-04-14 09:30:46.8917;0.0;5;['TG', 'LS1', 'SC1', 'F', 'BB1'];0.7;0.0032;219.1;219.8;10014.199999999999
2702993;A1XDZ8;2026-04-14 09:30:46.9324;9612.0;4;['TG', 'F', 'SC1', 'BB1'];1.0;0.0185;54.0;55.0;9666.0
1844249;885067;2026-04-14 09:30:46.9785;9861.24;3;['TG', 'SC1', 'LS1'];0.72;0.0081;89.0;89.72;9950.08
996827;898178;2026-04-14 09:30:47.0051;0.0;2;['F', 'LS1'];0.05;0.0083;6.0;6.05;0.0
1135395;A3CSB5;2026-04-14 09:30:47.0605;0.0;4;['TG', 'LS1', 'F', 'BB1'];0.1;0.0284;3.52;3.62;2907.52
1249323;157781;2026-04-14 09:30:47.0866;9902.1;4;['TG', 'LS1', 'SC1', 'F'];1.0;0.0079;126.9;127.9;10025.1
502348;A0DPTB;2026-04-14 09:30:47.1529;0.0;4;['TG', 'F', 'LS1', 'SC1'];0.31;0.0082;37.78;38.09;9936.14
486515;890467;2026-04-14 09:30:47.1807;0.0;3;['TG', 'F', 'BB1'];1.84;0.0224;82.16;84.0;9758.0
2034641;A14W1F;2026-04-14 09:30:47.2037;0.0;2;['F', 'LS1'];0.04;0.0007;54.12;54.16;0.0
1278095;A1J4U0;2026-04-14 09:30:47.2453;5831.595;5;['TG', 'F', 'LS1', 'SC1', 'DE'];0.125;0.0026;49.005;49.13;5880.6
2083643;A2DYB1;2026-04-14 09:30:47.2733;14716.8;4;['TG', 'F', 'LS1', 'SC1'];2.3;0.0114;201.6;203.9;5302.7
729880;A0DLC4;2026-04-14 09:30:47.3299;10458.0;4;['TG', 'LS1', 'BB1', 'SC1'];8.0;0.0069;1164.0;1172.0;11620.0
216468;882462;2026-04-14 09:30:47.3717;4878.599999999999;2;['TG', 'LS1'];0.3;0.0213;14.1;14.4;4892.7
3400774;A40JML;2026-04-14 09:30:47.4125;0.0;5;['TG', 'F', 'LS1', 'BB1', 'SC1'];1.8;0.0385;46.8;48.6;5778.400000000001
503869;A14U5Z;2026-04-14 09:30:47.4598;14931.54;4;['TG', 'F', 'LS1', 'SC1'];0.28;0.0044;63.81;64.09;5130.4
1406723;A2P939;2026-04-14 09:30:47.5147;5832.0;5;['LS1', 'TG', 'SC1', 'F', 'BB1'];0.5;0.0278;18.0;18.5;5850.0
200979;915246;2026-04-14 09:30:47.5713;0.0;4;['TG', 'LS1', 'F', 'SC1'];3.0;0.0081;372.0;375.0;10044.0
329365;865511;2026-04-14 09:30:47.5967;5852.0;4;['TG', 'LS1', 'SC1', 'BB1'];2.4;0.009;266.0;268.4;6118.0
103999;885836;2026-04-14 09:30:47.6587;9804.8;5;['F', 'TG', 'LS1', 'SC1', 'DE'];0.85;0.0055;153.25;154.1;9958.0
774141;A0EADM;2026-04-14 09:30:47.7454;0.0;5;['TG', 'F', 'LS1', 'BB1', 'SC1'];3.96;0.0268;148.0;151.96;9748.199999999999
978858;A1JFWK;2026-04-14 09:30:47.7903;0.0;4;['TG', 'LS1', 'SC1', 'F'];0.09;0.0043;20.94;21.03;10136.460000000001
1031988;910686;2026-04-14 09:30:47.8245;4870.5;5;['TG', 'F', 'SC1', 'BB1', 'LS1'];0.25;0.0262;9.55;9.8;4880.05
357135;A0YHMA;2026-04-14 09:30:47.8550;0.0;5;['TG', 'F', 'LS1', 'SC1', 'DE'];3.0;0.0081;372.2;375.2;10049.4
411436;887998;2026-04-14 09:30:47.8991;0.0;4;['TG', 'LS1', 'SC1', 'BB1'];0.8;0.0357;22.4;23.2;2912.0
1730779;A2PBD2;2026-04-14 09:30:47.9243;0.0;3;['LS1', 'F', 'BB1'];0.04;0.0021;19.18;19.22;0.0
973750;A0YF6H;2026-04-14 09:30:47.9982;0.0;3;['F', 'LS1', 'BB1'];0.15;0.0009;165.6;165.75;0.0
1866768;813148;2026-04-14 09:30:48.0217;0.0;2;['F', 'LS1'];0.3;0.0288;10.4;10.7;0.0
2152385;887240;2026-04-14 09:30:48.0663;0.0;4;['TG', 'LS1', 'BB1', 'SC1'];2.05;0.0197;104.0;106.05;9832.5
950115;A0J2LX;2026-04-14 09:30:48.1071;4866.68;5;['TG', 'LS1', 'F', 'BB1', 'SC1'];0.48;0.0187;25.6;26.08;4894.08
807182;A0YF6G;2026-04-14 09:30:48.1460;0.0;3;['F', 'SC1', 'LS1'];0.0;0.0;11.076;11.076;0.0
502349;856127;2026-04-14 09:30:48.1940;0.0;4;['TG', 'F', 'LS1', 'SC1'];1.18;0.0369;32.02;33.2;9509.94
1740368;A1W33K;2026-04-14 09:30:48.2660;0.0;5;['TG', 'LS1', 'BB1', 'F', 'SC1'];7.05;0.0169;416.75;423.8;9974.400000000001
104090;897518;2026-04-14 09:30:48.3137;0.0;4;['TG', 'LS1', 'SC1', 'F'];0.116;0.0302;3.84;3.956;4835.9839999999995
106493;A2PZCL;2026-04-14 09:30:48.3608;0.0;4;['TG', 'F', 'LS1', 'BB1'];0.021;0.0344;0.61;0.631;2419.2599999999998
201001;919692;2026-04-14 09:30:48.4186;9935.1;1;['TG'];0.05;0.0088;5.7;5.75;9940.800000000001
651824;A3ENR7;2026-04-14 09:30:48.5054;0.0;2;['BB1', 'F'];0.046;0.1756;0.262;0.308;0.0
2015659;A2N4PB;2026-04-14 09:30:48.5629;19955.08;4;['TG', 'F', 'LS1', 'SC1'];0.03;0.0054;5.58;5.61;19960.62
2402779;A1W8UB;2026-04-14 09:30:48.6055;4884.0;4;['TG', 'LS1', 'SC1', 'BB1'];0.665;0.0202;33.0;33.665;4917.0
2005091;A2JNM6;2026-04-14 09:30:48.6358;0.0;2;['F', 'LS1'];0.02;0.0006;36.36;36.38;0.0
515771;A0BLR4;2026-04-14 09:30:48.6620;9809.0;5;['F', 'TG', 'LS1', 'SC1', 'DE'];1.25;0.0087;144.3;145.55;9956.7
200579;766101;2026-04-14 09:30:48.7465;0.0;1;['F'];1.0;0.0155;64.5;65.5;0.0
653579;888265;2026-04-14 09:30:48.7936;0.0;4;['TG', 'F', 'LS1', 'SC1'];55.0;0.0096;5750.0;5805.0;5720.0
1811771;A2QLRE;2026-04-14 09:30:48.8273;0.0;5;['TG', 'F', 'LS1', 'SC1', 'BB1'];0.3;0.0184;16.3;16.6;4779.0
683631;A3EQWM;2026-04-14 09:30:48.8675;9761.4;5;['LS1', 'F', 'TG', 'SC1', 'BB1'];0.8;0.0214;37.4;38.2;9798.8
2363027;A2PSNF;2026-04-14 09:30:48.9047;0.0;4;['TG', 'F', 'LS1', 'BB1'];0.04;0.0462;0.865;0.905;484.4
1038865;A2PTUS;2026-04-14 09:30:48.9413;5817.599999999999;3;['TG', 'LS1', 'BB1'];0.04;0.0278;1.44;1.48;5819.04
1405708;A2QKZM;2026-04-14 09:30:48.9933;0.0;3;['F', 'LS1', 'BB1'];0.14;0.0053;26.26;26.4;0.0
3089944;877793;2026-04-14 09:30:49.0319;4889.28;5;['TG', 'F', 'LS1', 'SC1', 'BB1'];0.68;0.0183;37.07;37.75;4927.65
619144;813516;2026-04-14 09:30:49.0825;14871.6;5;['F', 'TG', 'LS1', 'SC1', 'DE'];0.4;0.0055;73.1;73.5;14985.499999999998
1272258;A2DV3H;2026-04-14 09:30:49.1231;0.0;1;['F'];0.12;0.0129;9.32;9.44;0.0
1437673;887530;2026-04-14 09:30:49.1655;0.0;4;['F', 'LS1', 'SC1', 'BB1'];5.5;0.0667;82.5;88.0;0.0
3123992;A2N9D5;2026-04-14 09:30:49.2095;0.0;2;['F', 'LS1'];1.4;0.0206;67.8;69.2;0.0
635159;A3CWJR;2026-04-14 09:30:49.2684;0.0;0;[];0.32;0.0222;14.43;14.75;0.0
678646;901644;2026-04-14 09:30:49.3005;9937.199999999999;5;['F', 'TG', 'SC1', 'LS1', 'BB1'];0.195;0.0066;29.405;29.6;9966.6
1056099;854564;2026-04-14 09:30:49.3384;0.0;4;['SC1', 'LS1', 'BB1', 'F'];0.98;0.0127;77.0;77.98;0.0
556096;884296;2026-04-14 09:30:49.3726;0.0;1;['F'];2.0;0.028;71.5;73.5;0.0
888881;A1WYXP;2026-04-14 09:30:49.4344;0.0;2;['SC1', 'LS1'];0.6;0.0432;13.9;14.5;0.0
760615;A0JMJZ;2026-04-14 09:30:49.4990;0.0;4;['SC1', 'LS1', 'F', 'BB1'];0.165;0.0045;37.07;37.235;0.0
3598985;A14VRL;2026-04-14 09:30:49.5373;5898.099999999999;5;['SC1', 'TG', 'LS1', 'F', 'BB1'];0.46;0.0132;34.94;35.4;5933.0
2459261;A2H5Q0;2026-04-14 09:30:49.5629;3948.0;3;['TG', 'F', 'BB1'];0.175;0.0083;21.025;21.2;3969.0
750191;880900;2026-04-14 09:30:49.5903;0.0;2;['BB1', 'F'];0.2;0.0893;2.24;2.44;0.0
241005;A1J0X2;2026-04-14 09:30:49.6860;0.0;1;['TG'];0.2;0.009;22.2;22.4;5927.4
3692538;A41MYP;2026-04-14 09:30:49.7845;0.0;4;['TG', 'F', 'BB1', 'LS1'];0.154;0.0134;11.5;11.654;4922.0
1472536;A11132;2026-04-14 09:30:49.8234;0.0;1;['TG'];0.25;0.0368;6.8;7.05;5780.0
279289;A3C5RC;2026-04-14 09:30:49.8577;;5;['TG', 'BB1', 'F', 'LS1', 'SC1'];0.05;0.0059;8.5;8.55;5040.5
1126191;A3DC14;2026-04-14 09:30:49.9023;5959.5;1;['TG'];0.1;0.0069;14.5;14.6;5974.0
1059272;A419UB;2026-04-14 09:30:49.9596;0.0;5;['TG', 'LS1', 'SC1', 'F', 'BB1'];1.96;0.029;67.5;69.46;3902.2400000000002
1275136;A2P7N6;2026-04-14 09:30:49.9926;0.0;3;['F', 'LS1', 'BB1'];0.024;0.0041;5.808;5.832;0.0
283611;883297;2026-04-14 09:30:50.0407;0.0;4;['TG', 'LS1', 'F', 'BB1'];0.216;0.0282;7.652;7.868;8753.888
1046033;120159;2026-04-14 09:30:50.0793;0.0;5;['TG', 'LS1', 'F', 'SC1', 'BB1'];0.166;0.0247;6.714;6.88;3907.5480000000002
3832265;A2QL51;2026-04-14 09:30:50.1527;4777.5;2;['TG', 'LS1'];0.06;0.0236;2.54;2.6;4780.0
2441719;A3C6XW;2026-04-14 09:30:50.2382;5913.0;5;['TG', 'F', 'LS1', 'SC1', 'BB1'];0.1;0.0111;9.0;9.1;5922.0
178342;883723;2026-04-14 09:30:50.2782;0.0;4;['LS1', 'F', 'TG', 'SC1'];0.01;0.0001;85.4;85.41;8500.0
1011172;A0ET3X;2026-04-14 09:30:50.3167;0.0;3;['TG', 'F', 'BB1'];0.18;0.0446;4.04;4.22;1434.2
154551;A0NHKR;2026-04-14 09:30:50.3758;9924.6;5;['LS1', 'F', 'TG', 'SC1', 'DE'];0.83;0.01;83.39;84.22;10006.8
200534;552484;2026-04-14 09:30:50.4078;26165.49;5;['F', 'TG', 'LS1', 'SC1', 'DE'];0.06;0.0007;87.51;87.57;26253.0
152200;501822;2026-04-14 09:30:50.4541;0.0;1;['TG'];1.0;0.0106;94.5;95.5;9922.5
200539;578078;2026-04-14 09:30:50.4920;5870.5;1;['TG'];0.3;0.0151;19.9;20.2;5890.4
313339;A1J2WE;2026-04-14 09:30:50.5156;0.0;1;['F'];0.08;0.0284;2.82;2.9;0.0
1951896;925244;2026-04-14 09:30:50.5581;4902.12;5;['TG', 'SC1', 'LS1', 'F', 'BB1'];0.5;0.0182;27.54;28.04;4929.66
3756494;A41FLH;2026-04-14 09:30:50.6159;0.0;5;['F', 'TG', 'LS1', 'SC1', 'BB1'];0.114;0.0148;7.714;7.828;14826.308
1660398;A2QBFN;2026-04-14 09:30:50.6698;5882.0;5;['TG', 'F', 'LS1', 'SC1', 'BB1'];0.3;0.0176;17.0;17.3;5899.0
468310;900964;2026-04-14 09:30:50.7451;0.0;5;['TG', 'LS1', 'SC1', 'F', 'BB1'];2.04;0.0192;106.36;108.4;4996.099999999999
1519699;A2JPMY;2026-04-14 09:30:50.7856;0.0;4;['LS1', 'TG', 'F', 'BB1'];0.038;0.0329;1.155;1.193;3821.895
2300473;A3EX79;2026-04-14 09:30:50.8422;;1;['TG'];0.4;0.0247;16.2;16.6;5864.4
2359969;A41F4Y;2026-04-14 09:30:50.8715;0.0;4;['TG', 'LS1', 'SC1', 'BB1'];0.5;0.013;38.33;38.83;5902.82
2325542;A2PDNK;2026-04-14 09:30:50.9051;0.0;4;['TG', 'F', 'SC1', 'LS1'];0.016;0.0288;0.556;0.572;3800.5200000000004
1875522;A3DHHX;2026-04-14 09:30:50.9528;0.0;4;['TG', 'F', 'SC1', 'BB1'];1.2;0.0252;47.6;48.8;5854.8
193869;A12DW2;2026-04-14 09:30:51.0437;0.0;5;['SC1', 'TG', 'LS1', 'F', 'BB1'];0.146;0.0172;8.478;8.624;4883.304999999999
1517273;A3D7BQ;2026-04-14 09:30:51.0929;0.0;5;['F', 'TG', 'LS1', 'SC1', 'BB1'];0.115;0.0178;6.45;6.565;9771.75
502354;857534;2026-04-14 09:30:51.1315;9860.76;5;['TG', 'SC1', 'LS1', 'F', 'BB1'];0.56;0.0083;67.1;67.66;9930.8
502357;860036;2026-04-14 09:30:51.1665;0.0;4;['F', 'TG', 'SC1', 'LS1'];0.04;0.0123;3.253;3.293;9867.213
1558073;A0B5U3;2026-04-14 09:30:51.1908;0.0;1;['BB1'];10.4;0.0187;554.9;565.3;0.0
103635;853823;2026-04-14 09:30:51.2584;34788.32;6;['SC1', 'F', 'TG', 'LS1', 'DE', 'BB1'];0.24;0.0024;99.9;100.14;34888.0
876101;854501;2026-04-14 09:30:51.3059;4863.599999999999;2;['TG', 'BB1'];0.3;0.0238;12.6;12.9;4876.2
1279363;A1W03Z;2026-04-14 09:30:51.3337;;2;['TG', 'F'];0.4;0.019;21.0;21.4;9786.0
1279364;A1W048;2026-04-14 09:30:51.3726;0.0;1;['TG'];0.6;0.0248;24.2;24.8;7816.599999999999
736875;A12C7Z;2026-04-14 09:30:51.4190;4944.0;2;['TG', 'BB1'];0.066;0.0064;10.3;10.366;4954.3
2843352;622325;2026-04-14 09:30:51.4651;9815.400000000001;5;['F', 'TG', 'SC1', 'LS1', 'BB1'];2.2;0.0141;155.9;158.1;9971.2
1591645;A1JMSR;2026-04-14 09:30:51.5186;0.0;3;['F', 'LS1', 'BB1'];0.15;0.0023;65.6;65.75;0.0
264145;A1CZ4H;2026-04-14 09:30:51.5479;19842.48;4;['F', 'SC1', 'TG', 'LS1'];0.84;0.0108;78.12;78.96;5616.099999999999
3663693;A14QBV;2026-04-14 09:30:51.6118;0.0;1;['BB1'];1.175;0.0547;21.48;22.655;0.0
1516443;A2DVCF;2026-04-14 09:30:51.6858;3893.4;5;['TG', 'LS1', 'SC1', 'BB1', 'F'];0.14;0.0222;6.32;6.46;3899.7
1424826;905394;2026-04-14 09:30:51.7828;0.0;5;['SC1', 'LS1', 'TG', 'F', 'BB1'];2.5;0.0289;86.5;89.0;9774.5
1945877;A3DFK2;2026-04-14 09:30:51.8382;0.0;3;['F', 'LS1', 'BB1'];0.002;0.0005;3.824;3.826;0.0
103814;866993;2026-04-14 09:30:51.8893;18245.934999999998;6;['F', 'SC1', 'TG', 'LS1', 'DE', 'BB1'];0.005;0.0001;36.565;36.57;18282.5
1017239;905551;2026-04-14 09:30:51.9351;0.0;4;['SC1', 'F', 'BB1', 'LS1'];0.2;0.0183;10.9;11.1;0.0
502373;876731;2026-04-14 09:30:51.9704;0.0;4;['TG', 'F', 'LS1', 'SC1'];0.69;0.0173;39.8;40.49;5915.3
3241180;A0JC64;2026-04-14 09:30:52.0854;0.0;1;['LS1'];0.8;0.0479;16.7;17.5;0.0
2231549;A2N7LN;2026-04-14 09:30:52.1614;2937.7599999999998;3;['TG', 'LS1', 'F'];0.05;0.0205;2.44;2.49;2940.2
229999;A1C8V1;2026-04-14 09:30:52.1855;0.0;1;['TG'];0.25;0.0296;8.45;8.7;5813.599999999999
199250;892885;2026-04-14 09:30:52.2254;0.0;5;['LS1', 'SC1', 'TG', 'BB1', 'F'];0.0;0.0;8.8;8.8;5148.0
511480;912593;2026-04-14 09:30:52.2617;0.0;3;['TG', 'SC1', 'BB1'];0.1;0.0142;7.05;7.15;4843.349999999999
896644;A3CPCS;2026-04-14 09:30:52.3187;0.0;2;['F', 'LS1'];0.0;0.0;15.16;15.16;0.0
1160034;866725;2026-04-14 09:30:52.3552;4926.599999999999;4;['F', 'TG', 'LS1', 'SC1'];3.3;0.0141;234.6;237.9;5161.2
200666;867028;2026-04-14 09:30:52.3856;9831.9;3;['TG', 'F', 'LS1'];1.4;0.0056;252.2;253.6;10088.0
103870;871628;2026-04-14 09:30:52.4253;0.0;2;['LS1', 'BB1'];0.002;0.0002;9.872;9.874;0.0
2226231;A2QEP7;2026-04-14 09:30:52.4749;0.0;4;['TG', 'F', 'SC1', 'LS1'];0.32;0.014;22.87;23.19;4851.38
178344;854009;2026-04-14 09:30:52.5069;0.0;4;['TG', 'F', 'LS1', 'SC1'];1.1;0.0084;130.5;131.6;5089.5
103583;851915;2026-04-14 09:30:52.5554;9798.8;5;['TG', 'LS1', 'SC1', 'F', 'DE'];3.2;0.0056;576.4;579.6;10375.199999999999
108044;A2N6X4;2026-04-14 09:30:52.6272;2938.88;5;['SC1', 'TG', 'LS1', 'F', 'BB1'];0.8;0.0174;45.92;46.72;2984.8
2270653;A2PUXE;2026-04-14 09:30:52.7029;0.0;4;['TG', 'LS1', 'F', 'SC1'];0.42;0.0264;15.9;16.32;9725.76
612615;A2N84G;2026-04-14 09:30:52.8243;0.0;2;['F', 'LS1'];4.2;0.0946;44.4;48.6;0.0
2109275;A2QE9X;2026-04-14 09:30:52.8568;;4;['LS1', 'TG', 'SC1', 'BB1'];0.2;0.0152;13.2;13.4;3854.3999999999996
788051;907122;2026-04-14 09:30:52.9294;0.0;4;['TG', 'SC1', 'LS1', 'BB1'];-0.56;-0.0042;132.0;131.44;5148.0
325781;A2PKMZ;2026-04-14 09:30:52.9701;0.0;3;['TG', 'LS1', 'SC1'];0.06;0.0087;6.9;6.96;3480.0
683489;866931;2026-04-14 09:30:53.0048;9723.480000000001;4;['LS1', 'SC1', 'TG', 'F'];0.005;0.0002;32.645;32.65;9756.000000000002
187774;A0YF6B;2026-04-14 09:30:53.0366;0.0;3;['SC1', 'F', 'LS1'];0.02;0.0004;51.66;51.68;0.0
132449;A3DFKW;2026-04-14 09:30:53.1084;0.0;1;['BB1'];0.225;0.4245;0.53;0.755;0.0
482148;A113R6;2026-04-14 09:30:53.2048;0.0;4;['TG', 'LS1', 'SC1', 'BB1'];0.072;0.0069;10.5;10.572;4956.0
821900;903911;2026-04-14 09:30:53.2514;5890.240000000001;4;['TG', 'LS1', 'F', 'BB1'];0.12;0.019;6.32;6.44;5896.56
